distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
0.4,Loop,866,815,46,50,4,21,Trail 4,Easy,5.0,"        This is a very short loop around just one of the meadows at Mount St. Francis. It connects to Trail 3 and Trail 9 if you want to extend your hike.
    ",IN
0.4,Lollipop,854,831,13,23,2,6,Caution Trail,Difficult,5.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.4,Point to Point,808,758,51,18,4,7,Trail 8: Saint Anne's Valley,Intermediate,5.0,"        This is the lower section of Trail 8. It is used less and is a quiet place to hike and reflect in a gorgeous woodland setting. From the start, the trail traverses flat terrain through the forest to eventually make a loop around Saint Anne's Valley. Along the way, you'll pass junctions with both Trail 8 Connectors.
    ",IN
0.5,Point to Point,814,733,0,81,3,9,Big Fire South,Intermediate,5.0,"
Land Manager:  Indy Parks and Recreation
 ",IN
0.8,Point to Point,565,537,59,44,2,5,Whispering Tree,Easy,5.0,"        Combine this trail with others for a short, 1.2 mile hike around Hawthorn Lake. It's mostly flat, with a mix of blacktop, gravel, and dirt path.
    ",IN
0.3,Point to Point,738,667,45,110,9,22,Upper Cottonwood,Intermediate,5.0,"
Land Manager:  Indy Parks and Recreation
 ",IN
0.7,Loop,754,705,124,135,7,19,Trail 1,Intermediate,5.0,"Beware that the elevation profile for this trail, as well as many trails in Shades and Turkey Run State Parks, are very inaccurate due to the small, deep ravines many of the trails pass through. These ravines typically do not show up well on terrain maps. Between 0.06 miles and 0.25 miles is all considerably lower than the rest of the trail, which is very high up.

Trail may be impassable during periods of high water.",IN
0.4,Point to Point,805,750,5,59,3,8,Trail 6,Intermediate,5.0,"        This short trail goes up and down near the creek starting by the dam and hits several junctions along the way. It's got more than a few roots, so be sure to watch your step. It is, however, at the lowest point in the property and is very quiet.
    ",IN
0.8,Loop,860,838,22,20,1,3,Trail 1,Easy,5.0,Bison. Enough said.,IN
0.7,Loop,1050,1033,19,20,1,3,Beginner Loop,Easy,5.0,"        From the gravel parking lot (with the kiosk) on the southeast corner of the reservoir, the Beginner Loop can be ridden/hiked clockwise or counter clockwise. When approaching this trail, you'll see the wider multi-use trail straight ahead with entrances/exits to the Beginner Loop on either side. Go left to hike this loop counter clockwise or right to hike it clockwise.
    ",IN
0.1,Out and Back,829,828,2,2,0,1,Goat Trail/DuKattie Drop,Difficult,5.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.2,Point to Point,1035,1012,0,23,2,3,Big Berma,Intermediate/Difficult,5.0,"        From the access road north of the Beginner Loop, hang a left to enter this trail. Big Berma is a ONE-WAY jump-line trail for mountain bikes.
    ",IN
0.2,Point to Point,1025,1018,5,7,1,3,Balls to the Wall,Intermediate,5.0,"        From the exit of the black diamond trail, continue across the gravel multi-use trail and over the rock feature to enter Balls to the Wall. This section of trail is ONE-WAY and designed more for bikers than hikers, although it can be hiked.
    ",IN
0.4,Point to Point,708,612,96,0,5,11,Trail 5 Cut-off,Intermediate,5.0,"
Land Manager:  IN DNR - McCormick's Creek State Park 
 ",IN
0.6,Loop,974,966,8,8,0,1,Trail 1,Easy,5.0,"        This is a short paved trail with some twists and turn through the woods and one small shelter area.
    ",IN
0.3,Point to Point,1040,1012,13,40,3,12,Berm-ese Python,Intermediate,5.0,"        Cross the access road north of the Beginner Loop and hang a right where the singletrack forks. This short trail is reminiscent of a pump track for bikes with rolling jumps and banked turns. Finish up at the gravel multi-use path, or hang a right to catch some more singletrack. This area to the right is an in-progress trail.
    ",IN
0.3,Point to Point,921,608,0,313,18,40,Cubby Hill to Dry Fork,Difficult,5.0,"        Connects trail given various names Top of the Rock Trail to Dry Fork Loop. Very steep and erosion prone though recently reopened and maintained.
    ",IN
0.8,Point to Point,668,572,97,1,2,13,Yellow Birch West,Intermediate,5.0,No bathrooms.,IN
1.2,Loop,751,714,68,59,2,8,Ogle Lake Trail #7,Easy/Intermediate,4.4,"        Start at the parking lot by the Dam, where there is ample parking. Visitors can go either right or left, but heading to the right seems to be the easier way to start. 

The trail is pretty easy. There are some ups and downs but not much elevation change as the trail leads around Ogle Lake. After just over a mile, you'll find yourself returning back to the parking area that you left from.
    ",IN
6.4,Loop,856,791,153,153,1,4,Red Trail,Intermediate,4.5,"        Eagle Creek Park does an amazing job of maintaining their trails and marking them clearly!

Starting near the 56th Street entrance and moving to the east, the trail takes you toward the Indianapolis Rowing Club HQ. From there, you traverse a small peninsula before moving back into the woods and passing the Earth Discovery Center (a wonderful stop of educational opportunities and exploration!) From there, the trail takes you toward the marina. 

The next part of the trail is really exciting with a modestly steep drop in elevation before you head out on a narrow strip of land that surrounds a bird sanctuary. Lots of people like to hang out on this strip of land to fish. Sometimes the water level is so high that the southern strip of land can be nearly submerged. Once you complete the loop around the Bird Sanctuary, the trail climbs in elevation to the top of a BEAUTIFUL overlook through a mixture of coniferous and deciduous trees. at this point, you start to turn to the southeast and head toward the 71st Street entrance. At this gate, there is a restroom should you need a break. 

From here, the trail takes you along the fitness trail (large/wide/flat) before swinging by the Ornithology Center. Stop by to take a look at the gorgeous hawks! Then, the trail takes you to Lily Lake (great picnic spot) with another restroom opportunity. Moving south, you'll cross 62nd Street and head toward the ice skating pond. Just south of the pond, you'll go back into a deeper wooded area near the main road that runs north-south through the park (Eagle Creek Parkway). The trail ends at the parking lot where you began (and another restroom facility).
    ",IN
0.6,Loop,1013,959,65,65,4,14,Discovery Trail,Intermediate,4.8,"        This is an easy trail with interpretive stops along the way. Pick up the Interpretive Guide brochure at the trailhead. There are plenty of benches along the way to rest or take a break. You'll even make your way through an area that was an old homestead and have the opportunity to see where there was a well in days of yore. At the end of the trail, be sure to take a seat near the nature center to enjoy the many beautiful species of birds.
    ",IN
3.2,Loop,919,658,321,325,4,31,Rock Shelter Trail,Intermediate/Difficult,4.2,"        The trail begins on a ridge-top fire access road and then veers off the road as a singletrack through the woods. The trail parallels a rock-bottomed stream for a while and then continues through the stream channel to a natural rock shelter. 

A singletrack switchbacks up from the stream bottom and passes a small forest pond that's a great place to see frogs and the occasional turtle. At the trail junction, turn left to complete the 3.3 mile Rock Shelter Loop or turn right to continue on the 10-mile Low Gap Trail. The singletrack merges onto another fire access road that returns to the trailhead parking area.

Since part of the trail uses the creek bed, it may be under water after heavy rains.
    ",IN
