distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
1.3,Point to Point,6367,5955,444,33,7,18,Cutler Creek Trail,Intermediate,3.0,"        The Cutler Creek Trail can be taken both directions depending on where you started your hike. Starting from the NW North Fork Park Road, this trail leads to the Cutler Spring Trail, the NW Bicentennial Bowery, and the Bicentennial Trail. The trail follows along the Cutler Creek, and further sections past the bowery can get wet and a bit muddy, but the first half of the trail is family-friendly.
    ",UT
1.6,Point to Point,7168,5719,1450,17,18,27,City Creek Canyon North Fork Trail,Intermediate/Difficult,3.0,This trail descends into watershed territory. No dogs are allowed.,UT
1.9,Point to Point,8226,7940,409,180,6,25,South Syncline Trail,Easy,3.0,"        From near the top of the Logan Dry Canyon Trail #016, this trail splits off to the right (it is signed) and heads toward the south ridge of Dry Canyon instead of following the actual drainage. 

This trail passes through aspen forests and goes gradually up and down as it crosses drainages on its way to the saddle between Little Baldy and Temple Baldy. It is a very pretty trail, especially in the fall when the colors have changed, but is also nice in the summer when the forest gives plenty of shade. 

Eventually, the trail breaks out of the forest and reaches the ridge at the saddle that was previously mentioned. From here, the trail offers some amazing views of Cache Valley and the Wellsville Mountains, as well as some of the surrounding ridges. From here, the trail starts to descend gradually towards the Providence Canyon drainage for about a half of a mile until it meets up with the Welches Flat Road FR 152, which eventually meets up with the Providence Canyon FR022 road and goes down into Providence Canyon.
    ",UT
1.2,Point to Point,5842,5794,75,73,2,6,Grand Parade Trail,Easy/Intermediate,3.0,"        The Grand Parade Trail starts from the same parking lot as the Panorama Trail - Main Loop. It is a pleasant flat loop trail that is good for families and children. 

Turn right at the main loop, which begins a short distance from the parking lot. The trail passes among pinyon pine and Utah juniper and smaller semi-desert plants such as sage, rabbitbrush, and Indian paintbrush. It mostly runs next to red-rock cliffs that are part of the Entrada layer, formed from sedimentary deposits laid down during the Jurassic Period. It passes both small and towering pipes, which are narrow towers of harder rock that were left behind as the surrounding softer rock eroded away.  

The special feature of this trail is that it enters two box canyons. Box canyons have a single narrow entrance leading to a wide area that is completely surrounded by high cliffs. I was expecting something small, bounded by low red rock cliffs. Instead, I was astounded by their actual size. These are true box canyons surrounded by cliffs over 800 feet high. In both cases, the trail goes in a little ways to the main opening of the box. From there, it is possible to continue a short distance up little side canyons, but they quickly become impassible unless you are a rock climber.   

Once you have exited the second box canyon, you have seen the primary features and it is only a short distance to a junction where you can either turn left to return back to the parking lot or turn right to go towards the Basin Campground or to connect to the Angel's Palace Trail.
    ",UT
5.5,Point to Point,5762,5127,125,758,3,18,Bull Run (Magnificent 7 Trail),Intermediate,3.0,"        From the trailhead, descend on the canyon rim and through the sagebrush and pinon pines. Your views straight ahead are of the La Sal Mountains. To the left (northeast) you'll see Monitor and Merrimac, two mesa's that look like battleships. The trail crosses a few 4WD roads before ending at a junction with Getaway Trail and Arths Trail, and Great Escape Trail.
    ",UT
0.9,Point to Point,4753,4689,82,53,3,6,Canyon Gateway Trail,Easy,3.0,"        This is a short connector between first dam and Stokes Nature Center, with access to the River Trail. This trail runs through the Ray Hugie Hydro Park and along the Logan River. Most of the trail is gravel doubletrack. There is one short climb when traveling either direction.
    ",UT
2.3,Point to Point,8982,8396,905,346,10,53,Mahogany Mountain Trail,Intermediate,3.0,"        This trail is only accessible by a 4x4 dirt road. The trail crests a small mound drops down a bit and then winds around Point 8926. Continuing on you'll reach a saddle and then there will be a small push to the summit of Mahogany. The trail gets a bit hard to follow for the second half.
    ",UT
2.0,Point to Point,7610,6618,20,1013,10,33,Spin Cycle,Difficult,3.0,"        Spin Cycle is most often used as a mountain bike descent, but is open to hearty hikers and runners.  

Starting at a trail signpost from the unnamed ""emergency access road"" just off Home Run Court, the trail initially skirts open fields with views of the Jordanelle Reservoir far below. Switchbacking down across ski runs and through scrubby sparse trees, the trail gains momentum as it dashes past the mega-mansions of the Deer Crest neighborhood. 

The exciting descent continues with some steep turns at mile 0.75 before a breather of flatter, mellow terrain through mature aspen groves.  Once you pass under the Jordanelle Gondola line and join the valley streambed, prepare for a speedy, twisty romp! Spin Cycle bucks and churns up and down short, steep pitches, crossing the stream multiple times. 

Emerge from the aspens, pass the ski maintenance shed, and continue down the ski run through a skier tunnel and hooking a right to join the Jordanelle ski run down to the Jordanelle Gondola base area.
    ",UT
1.4,Point to Point,5687,5139,548,0,8,14,Card Canyon Access Road FR024,Intermediate,3.0,"        From the parking area off of the highway, follow the shoulder of the highway until you reach a small, one lane bridge that goes over to access the summer homes on the other side of the Logan River. This bridge allows great views of the Logan River, which can be especially tumultuous in this part of the canyon, especially in the spring and early summer. Continue to follow the road up through the forests and past several small undeveloped campsites with fire rings, past the two gates (the first one is usually open, the second is always closed) and up until you reach the archery range. To get to the Card Canyon Loop trail, cross the drainage and go over to the sign that marks the beginning of the loop.
    ",UT
2.5,Point to Point,9650,8732,1197,307,11,45,White Canyon Trail,Intermediate/Difficult,3.0,"        Branch off the Box Elder Trail (which circumnavigates around the south end of Box Elder summit) and head northwest. This trail is one of the least used in the area, but it is generally easy to follow. The trail moves along the east and northeast slopes of Box Elder crossing several moderately steep faces as you work towards the wide box elder saddle. 

*Note: This first 2/3's of the route crosses several notoriously volatile avalanche slide zones. Because of this, the trail should be done only after a significant portion of the snow is melted. Depending on the year, June is typically a safe bet for hiking. Regardless, use caution and consider using the Deer Creek Trail to reach the saddle.

Once you reach the ridgeline, you have the option of following the branch off south towards the summit of Box Elder. To finish the trail and reach the saddle crossroads, continue north following the obvious track along the ridge. After mild elevation gain, you'll soon reach the crossroads at a large meadow along the northern most edge of the saddle. Trails leaving this crossroads lead east, down to the Granite Flats Campground, west, down Dry Creek Trail to the city of Alpine, or north, to the peak Unnamed 11,036ft.
    ",UT
