distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
0.9,Point to Point,7785,7291,495,16,10,25,Buckhorn Trail #33037,Intermediate/Difficult,3.8,"        Starting from the Red Canyon Campground, the Buckhorn Trail climbs steadily through the scenic red rock terrain, taking hikers to a vantage point overlooking Red Canyon. At approximately 3/4 of a mile into the hike, the trail comes to a junction with the Golden Wall Trail #33095. Stay to the right to continue on the Buckhorn Trail to its endpoint.
    ",UT
0.9,Loop,5808,5770,71,72,3,6,Panorama Trail - Cool Cave Loop,Intermediate,4.0,"        This trail leads you around a smaller basin on the west side of Kodachrome Basin State Park. The highlight of this trail is Cool Cave. The basin is surrounded by impressive rock formations, which are easy to admire as the trail gently ascends up and down the sandy slopes.
    ",UT
7.6,Point to Point,4809,3629,1423,243,4,29,Rincon Buttress to Grey Mesa,Difficult,4.0,No services for over 50 miles!,UT
2.8,Point to Point,6490,6005,487,2,3,13,Lichen It,Intermediate,4.0,"        Lichen It is the climbing trail from the southwest trailhead. That also makes it the first half of a Lava Flow Loop. If you feel like a heading up a sustained climb, the trail can pass by pretty quickly. It's very smooth and the conditions are great for hiking.
    ",UT
7.9,Point to Point,5611,5404,640,605,3,20,Deer Creek Trail,Intermediate,4.0,Park at the Deer Creek Dam Trailhead. Trail departs from the parking lot.,UT
5.5,Point to Point,9208,5080,4195,275,15,34,Session's Ridge,Difficult,4.0,Watch for rattle snakes and steer clear of private property.,UT
1.8,Point to Point,10396,9929,98,556,7,20,Fehr Lake Trail #212,Intermediate,4.0,"        The lake this trail gets its name from is the first one and only an easy half mile in. Between this lake and the next one, Shepard Lake, the trail is a bit rougher and has a bit of elevation loss. After this lake the trail is not as rough to the last two lakes, Hoover and Maba. There is also road access to these lakes, so you may see some people car camping here.
    ",UT
0.8,Point to Point,7919,7648,286,14,7,20,White Pine-Snowbird Link,Intermediate,4.0,"        From the bridge that crosses Little Cottonwood Creek near the White Pine Lake Trailhead, go to your left (to the east), away from the main trail. The small singletrack trail splits off and immediately starts climbing alongside the creek for a short distance, and then starts ascending away from the creek. The trail goes over a couple of rocky and rooty sections and crosses a few small creek crossings (most have small foot bridges over them) but is often smooth and easy going. The trail transitions from forest to fields (of wildflowers, in season) as it gets closer to Snowbird and the views of Cottonwood Ridge are outstanding. This trail allows users to connect to many trails in the Snowbird area.
    ",UT
3.8,Point to Point,5916,5552,13,376,2,5,Pleasant Creek Trail,Easy/Intermediate,4.0,"        The Pleasant Creek trail follows a hiker-made route through a pretty canyon. The perennial stream must be crossed many times — usually by hopping from rock to rock. The route also traverses long sandy benches and navigates through vegetation at water's edge. An optional diversion to a good slot canyon is detailed below.

The trail heads northeast, away from the parking area and runs through a transition zone above the creek. At one third-of-a-mile, it drops toward the stream for the first crossing. As with many of the crossings, determining the best rocks to use while hopping across the stream may require a little study. A less obvious path heads up the flat ledge on the other side to join an old road. Ahead, a dense stand of big sage appears right before the trail rounds a point around the southern wall.

The second stream crossing leads to a long sandy bench that can be a spectacular flower garden during a wet spring. After this pleasant stroll, the crossings occur more frequently, and some routes are easier and more obvious than others. While there are a couple of spots where low water levels or recent deposition may change the number of crossings, usually there will be 16 required to get to the east park boundary.

At the sixth crossing, a huge Navajo dome patterned with heavily eroded fractures looms on the right side of the canyon. The canyon becomes less wide at the next ford, and after two more crossings, Pleasant Creek runs through an interesting sluice in the bedrock.

Around the 2.4 mile mark the sheer wall on the south side ends, and a large sand flat extends further south. A nice optional diversion is possible if you re-cross the creek to the right and follow a visible hiker-made path to a wash leading from an opening in the Navajo Sandstone. This part of the canyon has a couple of good slot sections for hikers to explore before turning around at a large chockstone near the end of the slot. Several obstacles are present and pools of water can be found during wet times.

Back on the main trail; two more crossings proceed a climb up a sandy slope to a gap in the neck of a tight meander. The trail quickly descends back to the creek from there. The canyon walls begin to lower after this point, and the stream follows a more direct path. The trail comes to an end at a fence that crosses the creek near the east boundary of the park. From this point, retrace your steps 3.8 miles back to the parking area.

This content was contributed by author Rick Stinchfield. For a comprehensive hiking guide to Capitol Reef National Park and to see more by Rick, click here.
    ",UT
9.9,Point to Point,4851,4383,1295,1098,5,23,Sovereign Trail,Difficult,4.0,"        Sovereign is the main artery trail of the Sovereign Trail System.  It runs from Willow Springs Road to the southern edge of Cedar Mountain.

The slickrock and singletrack trail begins at a junction with Pipeline coming from Willow Springs Road. You'll hike over numerous fields of slick rock interspersed with sections singletrack. There's climbing, descending and level trail along the way. 

From the start of Sovereign to the first intersection with Salt Wash the trail climbs gradually. From there through the third intersection, the route goes up and down and across multiple expanses of rock and dry, dusty washes. At the fourth intersection to the Salt Wash trail (L4 Sovereign Connect) you'll be faced with a steady climb. After passing L5 Sovereign Connect, the trail meets at the terminus of Salt Wash.  Stay left here to descend down towards Dalton Wells Road. 

At the bottom, continue on the Sovereign trail straight into the wash and will now head towards and skirt the southern base of Cedar Mountain. The trail climbs and levels out as it intersects with Long Valley Road.  Afterwards Sovereign descends slightly just before a stiff ascent up to the rim of Cedar Mountain.  

Once the real climbing starts you'll be greeted by slightly more technical and narrow singletrack. At the junction with Cedar Mountain stay left.  The trail continues to climb to the rim going west where it skirts the edge.  The section of Sovereign is a bit more loose and chossy than what you'll experience on the lower reaches of the trail.

Sovereign ends at an intersection with Brush Basin trail, a descent to the outer Sovereign trailhead on Dalton Wells Road near Hwy 191.

Alternatively, you can bear right at the intersection to stay on the Sovereign - Cedar Mountain Loop.
    ",UT
2.1,Point to Point,6176,6072,166,169,3,13,Lakeview Trail,Easy,4.0,This may be both muddy after rain and difficult to navigate in winter.,UT
1.2,Point to Point,5272,4900,374,7,6,27,Surprise Canyon Trail,Intermediate/Difficult,3.8,"        The Surprise Canyon Trail begins by quickly crossing the wide and flat Halls Creek drainage. On the approach, the trail enters and exits a wash a number of times before reaching the mouth of the canyon.

For the remainder of the hike, the route will stay on the bottom of the canyon, sometimes on rock, but mostly on sand. A little ways ahead, the canyon begins a series of curves and becomes very deep. The walls rise hundreds of feet above and are decorated with dramatic desert varnish. A recent rockfall has dropped a pretty banded sandstone into the wash just after the bends in the canyon start. A small pour-off and rock jam are easily passed.

The canyon remains impressive and easy to navigate up to an undercut and chockstone. This obstacle can be bypassed by retreating 100 feet down canyon and finding a user-made bypass on the south side. This steep, loose climb drops easily back in the canyon which soon ends in a rubble slope.

Since the canyon beyond the bypass is not quite as interesting as that below, the undercut in the main wash is probably a good point to turn around for most. The return trip changes the light and offers different aspects along the way, and, like most Capitol Reef canyons, the way out is just as good as the way in.

This content was contributed by author Rick Stinchfield. For a comprehensive hiking guide to Capitol Reef National Park and to see more by Rick, click here.
    ",UT
